C000  4C F5 C5  JMP $C5F5                       A:00 X:00 Y:00 P:24 SP:FD CYC:0
C9F8  F0 07     BEQ $CA01                       A:80 X:00 Y:00 P:A5 SP:FB CYC:723
C9FA  10 05     BPL $CA01                       A:80 X:00 Y:00 P:A5 SP:FB CYC:725
C9FC  90 03     BCC $CA01                       A:80 X:00 Y:00 P:A5 SP:FB CYC:727
C9FE  4C 05 CA  JMP $CA05                       A:80 X:00 Y:00 P:A5 SP:FB CYC:729
CA05  EA        NOP                             A:80 X:00 Y:00 P:A5 SP:FB CYC:732
CA06  C9 80     CMP #$80                        A:80 X:00 Y:00 P:A5 SP:FB CYC:734
CA08  D0 07     BNE $CA11                       A:80 X:00 Y:00 P:27 SP:FB CYC:736
CA0A  30 05     BMI $CA11                       A:80 X:00 Y:00 P:27 SP:FB CYC:738
CA0C  90 03     BCC $CA11                       A:80 X:00 Y:00 P:27 SP:FB CYC:740
CA0E  4C 15 CA  JMP $CA15                       A:80 X:00 Y:00 P:27 SP:FB CYC:742
CA15  EA        NOP                             A:80 X:00 Y:00 P:27 SP:FB CYC:745
CA16  C9 81     CMP #$81                        A:80 X:00 Y:00 P:27 SP:FB CYC:747
CA18  B0 07     BCS $CA21                       A:80 X:00 Y:00 P:A4 SP:FB CYC:749
CA1A  F0 05     BEQ $CA21                       A:80 X:00 Y:00 P:A4 SP:FB CYC:751
CA1C  10 03     BPL $CA21                       A:80 X:00 Y:00 P:A4 SP:FB CYC:753
CA1E  4C 25 CA  JMP $CA25                       A:80 X:00 Y:00 P:A4 SP:FB CYC:755
CA25  EA        NOP                             A:80 X:00 Y:00 P:A4 SP:FB CYC:758
CA26  C9 7F     CMP #$7F                        A:80 X:00 Y:00 P:A4 SP:FB CYC:760
CA28  90 07     BCC $CA31                       A:80 X:00 Y:00 P:25 SP:FB CYC:762
CA2A  F0 05     BEQ $CA31                       A:80 X:00 Y:00 P:25 SP:FB CYC:764
CA2C  30 03     BMI $CA31                       A:80 X:00 Y:00 P:25 SP:FB CYC:766
CA2E  4C 35 CA  JMP $CA35                       A:80 X:00 Y:00 P:25 SP:FB CYC:768
CA35  EA        NOP                             A:80 X:00 Y:00 P:25 SP:FB CYC:771
CA36  24 01     BIT $01 = FF                    A:80 X:00 Y:00 P:25 SP:FB CYC:773
CA38  A0 40     LDY #$40                        A:80 X:00 Y:00 P:E5 SP:FB CYC:776
CA3A  C0 40     CPY #$40                        A:80 X:00 Y:40 P:65 SP:FB CYC:778
CA3C  D0 09     BNE $CA47                       A:80 X:00 Y:40 P:67 SP:FB CYC:780
CA3E  30 07     BMI $CA47                       A:80 X:00 Y:40 P:67 SP:FB CYC:782
CA40  90 05     BCC $CA47                       A:80 X:00 Y:40 P:67 SP:FB CYC:784
CA42  50 03     BVC $CA47                       A:80 X:00 Y:40 P:67 SP:FB CYC:786
CA44  4C 4B CA  JMP $CA4B                       A:80 X:00 Y:40 P:67 SP:FB CYC:788
CA4B  EA        NOP                             A:80 X:00 Y:40 P:67 SP:FB CYC:791
CA4C  B8        CLV                             A:80 X:00 Y:40 P:67 SP:FB CYC:793
CA4D  C0 3F     CPY #$3F                        A:80 X:00 Y:40 P:27 SP:FB CYC:795
CA4F  F0 09     BEQ $CA5A                       A:80 X:00 Y:40 P:25 SP:FB CYC:797
CA51  30 07     BMI $CA5A                       A:80 X:00 Y:40 P:25 SP:FB CYC:799
CA53  90 05     BCC $CA5A                       A:80 X:00 Y:40 P:25 SP:FB CYC:801
CA55  70 03     BVS $CA5A                       A:80 X:00 Y:40 P:25 SP:FB CYC:803
CA57  4C 5E CA  JMP $CA5E                       A:80 X:00 Y:40 P:25 SP:FB CYC:805
CA5E  EA        NOP                             A:80 X:00 Y:40 P:25 SP:FB CYC:808
CA5F  C0 41     CPY #$41                        A:80 X:00 Y:40 P:25 SP:FB CYC:810
CA61  F0 07     BEQ $CA6A                       A:80 X:00 Y:40 P:A4 SP:FB CYC:812
CA63  10 05     BPL $CA6A                       A:80 X:00 Y:40 P:A4 SP:FB CYC:814
CA65  10 03     BPL $CA6A                       A:80 X:00 Y:40 P:A4 SP:FB CYC:816
CA67  4C 6E CA  JMP $CA6E                       A:80 X:00 Y:40 P:A4 SP:FB CYC:818
CA6E  EA        NOP                             A:80 X:00 Y:40 P:A4 SP:FB CYC:821
CA6F  A0 80     LDY #$80                        A:80 X:00 Y:40 P:A4 SP:FB CYC:823
CA71  C0 00     CPY #$00                        A:80 X:00 Y:80 P:A4 SP:FB CYC:825
CA73  F0 07     BEQ $CA7C                       A:80 X:00 Y:80 P:A5 SP:FB CYC:827
CA75  10 05     BPL $CA7C                       A:80 X:00 Y:80 P:A5 SP:FB CYC:829
CA77  90 03     BCC $CA7C                       A:80 X:00 Y:80 P:A5 SP:FB CYC:831
CA79  4C 80 CA  JMP $CA80                       A:80 X:00 Y:80 P:A5 SP:FB CYC:833
CA80  EA        NOP                             A:80 X:00 Y:80 P:A5 SP:FB CYC:836
CA81  C0 80     CPY #$80                        A:80 X:00 Y:80 P:A5 SP:FB CYC:838
CA83  D0 07     BNE $CA8C                       A:80 X:00 Y:80 P:27 SP:FB CYC:840
CA85  30 05     BMI $CA8C                       A:80 X:00 Y:80 P:27 SP:FB CYC:842
CA87  90 03     BCC $CA8C                       A:80 X:00 Y:80 P:27 SP:FB CYC:844
CA89  4C 90 CA  JMP $CA90                       A:80 X:00 Y:80 P:27 SP:FB CYC:846
CA90  EA        NOP                             A:80 X:00 Y:80 P:27 SP:FB CYC:849
CA91  C0 81     CPY #$81                        A:80 X:00 Y:80 P:27 SP:FB CYC:851
CA93  B0 07     BCS $CA9C                       A:80 X:00 Y:80 P:A4 SP:FB CYC:853
CA95  F0 05     BEQ $CA9C                       A:80 X:00 Y:80 P:A4 SP:FB CYC:855
CA97  10 03     BPL $CA9C                       A:80 X:00 Y:80 P:A4 SP:FB CYC:857
CA99  4C A0 CA  JMP $CAA0                       A:80 X:00 Y:80 P:A4 SP:FB CYC:859
CAA0  EA        NOP                             A:80 X:00 Y:80 P:A4 SP:FB CYC:862
CAA1  C0 7F     CPY #$7F                        A:80 X:00 Y:80 P:A4 SP:FB CYC:864
CAA3  90 07     BCC $CAAC                       A:80 X:00 Y:80 P:25 SP:FB CYC:866
CAA5  F0 05     BEQ $CAAC                       A:80 X:00 Y:80 P:25 SP:FB CYC:868
CAA7  30 03     BMI $CAAC                       A:80 X:00 Y:80 P:25 SP:FB CYC:870
CAA9  4C B0 CA  JMP $CAB0                       A:80 X:00 Y:80 P:25 SP:FB CYC:872
CAB0  EA        NOP                             A:80 X:00 Y:80 P:25 SP:FB CYC:875
CAB1  24 01     BIT $01 = FF                    A:80 X:00 Y:80 P:25 SP:FB CYC:877
CAB3  A2 40     LDX #$40                        A:80 X:00 Y:80 P:E5 SP:FB CYC:880
CAB5  E0 40     CPX #$40                        A:80 X:40 Y:80 P:65 SP:FB CYC:882
CAB7  D0 09     BNE $CAC2                       A:80 X:40 Y:80 P:67 SP:FB CYC:884
CAB9  30 07     BMI $CAC2                       A:80 X:40 Y:80 P:67 SP:FB CYC:886
CABB  90 05     BCC $CAC2                       A:80 X:40 Y:80 P:67 SP:FB CYC:888
CABD  50 03     BVC $CAC2                       A:80 X:40 Y:80 P:67 SP:FB CYC:890
CABF  4C C6 CA  JMP $CAC6                       A:80 X:40 Y:80 P:67 SP:FB CYC:892
CAC6  EA        NOP                             A:80 X:40 Y:80 P:67 SP:FB CYC:895
CAC7  B8        CLV                             A:80 X:40 Y:80 P:67 SP:FB CYC:897
CAC8  E0 3F     CPX #$3F                        A:80 X:40 Y:80 P:27 SP:FB CYC:899
CACA  F0 09     BEQ $CAD5                       A:80 X:40 Y:80 P:25 SP:FB CYC:901
CACC  30 07     BMI $CAD5                       A:80 X:40 Y:80 P:25 SP:FB CYC:903
CACE  90 05     BCC $CAD5                       A:80 X:40 Y:80 P:25 SP:FB CYC:905
CAD0  70 03     BVS $CAD5                       A:80 X:40 Y:80 P:25 SP:FB CYC:907
CAD2  4C D9 CA  JMP $CAD9                       A:80 X:40 Y:80 P:25 SP:FB CYC:909
CAD9  EA        NOP                             A:80 X:40 Y:80 P:25 SP:FB CYC:912
CADA  E0 41     CPX #$41                        A:80 X:40 Y:80 P:25 SP:FB CYC:914
CADC  F0 07     BEQ $CAE5                       A:80 X:40 Y:80 P:A4 SP:FB CYC:916
CADE  10 05     BPL $CAE5                       A:80 X:40 Y:80 P:A4 SP:FB CYC:918
CAE0  10 03     BPL $CAE5                       A:80 X:40 Y:80 P:A4 SP:FB CYC:920
CAE2  4C E9 CA  JMP $CAE9                       A:80 X:40 Y:80 P:A4 SP:FB CYC:922
CAE9  EA        NOP                             A:80 X:40 Y:80 P:A4 SP:FB CYC:925
CAEA  A2 80     LDX #$80                        A:80 X:40 Y:80 P:A4 SP:FB CYC:927
CAEC  E0 00     CPX #$00                        A:80 X:80 Y:80 P:A4 SP:FB CYC:929
CAEE  F0 07     BEQ $CAF7                       A:80 X:80 Y:80 P:A5 SP:FB CYC:931
CAF0  10 05     BPL $CAF7                       A:80 X:80 Y:80 P:A5 SP:FB CYC:933
CAF2  90 03     BCC $CAF7                       A:80 X:80 Y:80 P:A5 SP:FB CYC:935
CAF4  4C FB CA  JMP $CAFB                       A:80 X:80 Y:80 P:A5 SP:FB CYC:937
CAFB  EA        NOP                             A:80 X:80 Y:80 P:A5 SP:FB CYC:940
CAFC  E0 80     CPX #$80                        A:80 X:80 Y:80 P:A5 SP:FB CYC:942
CAFE  D0 07     BNE $CB07                       A:80 X:80 Y:80 P:27 SP:FB CYC:944
CB00  30 05     BMI $CB07                       A:80 X:80 Y:80 P:27 SP:FB CYC:946
CB02  90 03     BCC $CB07                       A:80 X:80 Y:80 P:27 SP:FB CYC:948
CB04  4C 0B CB  JMP $CB0B                       A:80 X:80 Y:80 P:27 SP:FB CYC:950
CB0B  EA        NOP                             A:80 X:80 Y:80 P:27 SP:FB CYC:953
CB0C  E0 81     CPX #$81                        A:80 X:80 Y:80 P:27 SP:FB CYC:955
CB0E  B0 07     BCS $CB17                       A:80 X:80 Y:80 P:A4 SP:FB CYC:957
CB10  F0 05     BEQ $CB17                       A:80 X:80 Y:80 P:A4 SP:FB CYC:959
CB12  10 03     BPL $CB17                       A:80 X:80 Y:80 P:A4 SP:FB CYC:961
CB14  4C 1B CB  JMP $CB1B                       A:80 X:80 Y:80 P:A4 SP:FB CYC:963
CB1B  EA        NOP                             A:80 X:80 Y:80 P:A4 SP:FB CYC:966
CB1C  E0 7F     CPX #$7F                        A:80 X:80 Y:80 P:A4 SP:FB CYC:968
CB1E  90 07     BCC $CB27                       A:80 X:80 Y:80 P:25 SP:FB CYC:970
CB20  F0 05     BEQ $CB27                       A:80 X:80 Y:80 P:25 SP:FB CYC:972
CB22  30 03     BMI $CB27                       A:80 X:80 Y:80 P:25 SP:FB CYC:974
CB24  4C 2B CB  JMP $CB2B                       A:80 X:80 Y:80 P:25 SP:FB CYC:976
CB2B  EA        NOP                             A:80 X:80 Y:80 P:25 SP:FB CYC:979
CB2C  38        SEC                             A:80 X:80 Y:80 P:25 SP:FB CYC:981
CB2D  B8        CLV                             A:80 X:80 Y:80 P:25 SP:FB CYC:983
CB2E  A2 9F     LDX #$9F                        A:80 X:80 Y:80 P:25 SP:FB CYC:985
CB30  F0 09     BEQ $CB3B                       A:80 X:9F Y:80 P:A5 SP:FB CYC:987
CB32  10 07     BPL $CB3B                       A:80 X:9F Y:80 P:A5 SP:FB CYC:989
CB34  70 05     BVS $CB3B                       A:80 X:9F Y:80 P:A5 SP:FB CYC:991
CB36  90 03     BCC $CB3B                       A:80 X:9F Y:80 P:A5 SP:FB CYC:993
CB38  4C 3F CB  JMP $CB3F                       A:80 X:9F Y:80 P:A5 SP:FB CYC:995
CB3F  EA        NOP                             A:80 X:9F Y:80 P:A5 SP:FB CYC:998
CB40  18        CLC                             A:80 X:9F Y:80 P:A5 SP:FB CYC:1000
CB41  24 01     BIT $01 = FF                    A:80 X:9F Y:80 P:A4 SP:FB CYC:1002
CB43  A2 00     LDX #$00                        A:80 X:9F Y:80 P:E4 SP:FB CYC:1005
CB45  D0 09     BNE $CB50                       A:80 X:00 Y:80 P:66 SP:FB CYC:1007
CB47  30 07     BMI $CB50                       A:80 X:00 Y:80 P:66 SP:FB CYC:1009
CB49  50 05     BVC $CB50                       A:80 X:00 Y:80 P:66 SP:FB CYC:1011
CB4B  B0 03     BCS $CB50                       A:80 X:00 Y:80 P:66 SP:FB CYC:1013
CB4D  4C 54 CB  JMP $CB54                       A:80 X:00 Y:80 P:66 SP:FB CYC:1015
CB54  EA        NOP                             A:80 X:00 Y:80 P:66 SP:FB CYC:1018
CB55  38        SEC                             A:80 X:00 Y:80 P:66 SP:FB CYC:1020
CB56  B8        CLV                             A:80 X:00 Y:80 P:67 SP:FB CYC:1022
CB57  A0 9F     LDY #$9F                        A:80 X:00 Y:80 P:27 SP:FB CYC:1024
CB59  F0 09     BEQ $CB64                       A:80 X:00 Y:9F P:A5 SP:FB CYC:1026
CB5B  10 07     BPL $CB64                       A:80 X:00 Y:9F P:A5 SP:FB CYC:1028
CB5D  70 05     BVS $CB64                       A:80 X:00 Y:9F P:A5 SP:FB CYC:1030
CB5F  90 03     BCC $CB64                       A:80 X:00 Y:9F P:A5 SP:FB CYC:1032
CB61  4C 68 CB  JMP $CB68                       A:80 X:00 Y:9F P:A5 SP:FB CYC:1034
CB68  EA        NOP                             A:80 X:00 Y:9F P:A5 SP:FB CYC:1037
CB69  18        CLC                             A:80 X:00 Y:9F P:A5 SP:FB CYC:1039
CB6A  24 01     BIT $01 = FF                    A:80 X:00 Y:9F P:A4 SP:FB CYC:1041
CB6C  A0 00     LDY #$00                        A:80 X:00 Y:9F P:E4 SP:FB CYC:1044
CB6E  D0 09     BNE $CB79                       A:80 X:00 Y:00 P:66 SP:FB CYC:1046
CB70  30 07     BMI $CB79                       A:80 X:00 Y:00 P:66 SP:FB CYC:1048
CB72  50 05     BVC $CB79                       A:80 X:00 Y:00 P:66 SP:FB CYC:1050
CB74  B0 03     BCS $CB79                       A:80 X:00 Y:00 P:66 SP:FB CYC:1052
CB76  4C 7D CB  JMP $CB7D                       A:80 X:00 Y:00 P:66 SP:FB CYC:1054
CB7D  EA        NOP                             A:80 X:00 Y:00 P:66 SP:FB CYC:1057
CB7E  A9 55     LDA #$55                        A:80 X:00 Y:00 P:66 SP:FB CYC:1059
CB80  A2 AA     LDX #$AA                        A:55 X:00 Y:00 P:64 SP:FB CYC:1061
CB82  A0 33     LDY #$33                        A:55 X:AA Y:00 P:E4 SP:FB CYC:1063
CB84  C9 55     CMP #$55                        A:55 X:AA Y:33 P:64 SP:FB CYC:1065
CB86  D0 23     BNE $CBAB                       A:55 X:AA Y:33 P:67 SP:FB CYC:1067
CB88  E0 AA     CPX #$AA                        A:55 X:AA Y:33 P:67 SP:FB CYC:1069
CB8A  D0 1F     BNE $CBAB                       A:55 X:AA Y:33 P:67 SP:FB CYC:1071
CB8C  C0 33     CPY #$33                        A:55 X:AA Y:33 P:67 SP:FB CYC:1073
CB8E  D0 1B     BNE $CBAB                       A:55 X:AA Y:33 P:67 SP:FB CYC:1075
CB90  C9 55     CMP #$55                        A:55 X:AA Y:33 P:67 SP:FB CYC:1077
CB92  D0 17     BNE $CBAB                       A:55 X:AA Y:33 P:67 SP:FB CYC:1079
CB94  E0 AA     CPX #$AA                        A:55 X:AA Y:33 P:67 SP:FB CYC:1081
CB96  D0 13     BNE $CBAB                       A:55 X:AA Y:33 P:67 SP:FB CYC:1083
CB98  C0 33     CPY #$33                        A:55 X:AA Y:33 P:67 SP:FB CYC:1085
CB9A  D0 0F     BNE $CBAB                       A:55 X:AA Y:33 P:67 SP:FB CYC:1087
CB9C  C9 56     CMP #$56                        A:55 X:AA Y:33 P:67 SP:FB CYC:1089
CB9E  F0 0B     BEQ $CBAB                       A:55 X:AA Y:33 P:E4 SP:FB CYC:1091
CBA0  E0 AB     CPX #$AB                        A:55 X:AA Y:33 P:E4 SP:FB CYC:1093
CBA2  F0 07     BEQ $CBAB                       A:55 X:AA Y:33 P:E4 SP:FB CYC:1095
CBA4  C0 34     CPY #$34                        A:55 X:AA Y:33 P:E4 SP:FB CYC:1097
CBA6  F0 03     BEQ $CBAB                       A:55 X:AA Y:33 P:E4 SP:FB CYC:1099
CBA8  4C AF CB  JMP $CBAF                       A:55 X:AA Y:33 P:E4 SP:FB CYC:1101
CBAF  A0 71     LDY #$71                        A:55 X:AA Y:33 P:E4 SP:FB CYC:1104
CBB1  20 31 F9  JSR $F931                       A:55 X:AA Y:71 P:64 SP:FB CYC:1106
F931  24 01     BIT $01 = FF                    A:55 X:AA Y:71 P:64 SP:F9 CYC:1112
F933  A9 40     LDA #$40                        A:55 X:AA Y:71 P:E4 SP:F9 CYC:1115
F935  38        SEC                             A:40 X:AA Y:71 P:64 SP:F9 CYC:1117
F936  60        RTS                             A:40 X:AA Y:71 P:65 SP:F9 CYC:1119
CBB4  E9 40     SBC #$40                        A:40 X:AA Y:71 P:65 SP:FB CYC:1125
CBB6  20 37 F9  JSR $F937                       A:00 X:AA Y:71 P:27 SP:FB CYC:1127
F937  30 0B     BMI $F944                       A:00 X:AA Y:71 P:27 SP:F9 CYC:1133
F939  90 09     BCC $F944                       A:00 X:AA Y:71 P:27 SP:F9 CYC:1135
F93B  D0 07     BNE $F944                       A:00 X:AA Y:71 P:27 SP:F9 CYC:1137
F93D  70 05     BVS $F944                       A:00 X:AA Y:71 P:27 SP:F9 CYC:1139
F93F  C9 00     CMP #$00                        A:00 X:AA Y:71 P:27 SP:F9 CYC:1141
F941  D0 01     BNE $F944                       A:00 X:AA Y:71 P:27 SP:F9 CYC:1143
F943  60        RTS                             A:00 X:AA Y:71 P:27 SP:F9 CYC:1145
CBB9  C8        INY                             A:00 X:AA Y:71 P:27 SP:FB CYC:1151
CBBA  20 47 F9  JSR $F947                       A:00 X:AA Y:72 P:25 SP:FB CYC:1153
F947  B8        CLV                             A:00 X:AA Y:72 P:25 SP:F9 CYC:1159
F948  38        SEC                             A:00 X:AA Y:72 P:25 SP:F9 CYC:1161
F949  A9 40     LDA #$40                        A:00 X:AA Y:72 P:25 SP:F9 CYC:1163
F94B  60        RTS                             A:40 X:AA Y:72 P:25 SP:F9 CYC:1165
CBBD  E9 3F     SBC #$3F                        A:40 X:AA Y:72 P:25 SP:FB CYC:1171
CBBF  20 4C F9  JSR $F94C                       A:01 X:AA Y:72 P:25 SP:FB CYC:1173
F94C  F0 0B     BEQ $F959                       A:01 X:AA Y:72 P:25 SP:F9 CYC:1179
F94E  30 09     BMI $F959                       A:01 X:AA Y:72 P:25 SP:F9 CYC:1181
F950  90 07     BCC $F959                       A:01 X:AA Y:72 P:25 SP:F9 CYC:1183
F952  70 05     BVS $F959                       A:01 X:AA Y:72 P:25 SP:F9 CYC:1185
F954  C9 01     CMP #$01                        A:01 X:AA Y:72 P:25 SP:F9 CYC:1187
F956  D0 01     BNE $F959                       A:01 X:AA Y:72 P:27 SP:F9 CYC:1189
F958  60        RTS                             A:01 X:AA Y:72 P:27 SP:F9 CYC:1191
CBC2  C8        INY                             A:01 X:AA Y:72 P:27 SP:FB CYC:1197
CBC3  20 5C F9  JSR $F95C                       A:01 X:AA Y:73 P:25 SP:FB CYC:1199
F95C  A9 40     LDA #$40                        A:01 X:AA Y:73 P:25 SP:F9 CYC:1205
F95E  38        SEC                             A:40 X:AA Y:73 P:25 SP:F9 CYC:1207
F95F  24 01     BIT $01 = FF                    A:40 X:AA Y:73 P:25 SP:F9 CYC:1209
F961  60        RTS                             A:40 X:AA Y:73 P:E5 SP:F9 CYC:1212
CBC6  E9 41     SBC #$41                        A:40 X:AA Y:73 P:E5 SP:FB CYC:1218
CBC8  20 62 F9  JSR $F962                       A:FF X:AA Y:73 P:A4 SP:FB CYC:1220
F962  B0 0B     BCS $F96F                       A:FF X:AA Y:73 P:A4 SP:F9 CYC:1226
F964  F0 09     BEQ $F96F                       A:FF X:AA Y:73 P:A4 SP:F9 CYC:1228
F966  10 07     BPL $F96F                       A:FF X:AA Y:73 P:A4 SP:F9 CYC:1230
F968  70 05     BVS $F96F                       A:FF X:AA Y:73 P:A4 SP:F9 CYC:1232
F96A  C9 FF     CMP #$FF                        A:FF X:AA Y:73 P:A4 SP:F9 CYC:1234
F96C  D0 01     BNE $F96F                       A:FF X:AA Y:73 P:27 SP:F9 CYC:1236
F96E  60        RTS                             A:FF X:AA Y:73 P:27 SP:F9 CYC:1238
CBCB  C8        INY                             A:FF X:AA Y:73 P:27 SP:FB CYC:1244
CBCC  20 72 F9  JSR $F972                       A:FF X:AA Y:74 P:25 SP:FB CYC:1246
F972  18        CLC                             A:FF X:AA Y:74 P:25 SP:F9 CYC:1252
F973  A9 80     LDA #$80                        A:FF X:AA Y:74 P:24 SP:F9 CYC:1254
F975  60        RTS                             A:80 X:AA Y:74 P:A4 SP:F9 CYC:1256
CBCF  E9 00     SBC #$00                        A:80 X:AA Y:74 P:A4 SP:FB CYC:1262
CBD1  20 76 F9  JSR $F976                       A:7F X:AA Y:74 P:65 SP:FB CYC:1264
F976  90 05     BCC $F97D                       A:7F X:AA Y:74 P:65 SP:F9 CYC:1270
F978  C9 7F     CMP #$7F                        A:7F X:AA Y:74 P:65 SP:F9 CYC:1272
F97A  D0 01     BNE $F97D                       A:7F X:AA Y:74 P:67 SP:F9 CYC:1274
F97C  60        RTS                             A:7F X:AA Y:74 P:67 SP:F9 CYC:1276
CBD4  C8        INY                             A:7F X:AA Y:74 P:67 SP:FB CYC:1282
CBD5  20 80 F9  JSR $F980                       A:7F X:AA Y:75 P:65 SP:FB CYC:1284
F980  38        SEC                             A:7F X:AA Y:75 P:65 SP:F9 CYC:1290
